,id,day,aggCodes,nObs,meanAge,sex,weight,neutered,sourceType,site,total_days
18005,3060,8,2,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18006,3060,9,1,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18007,3060,13,1,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18008,3060,14,1,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18009,3060,15,1,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18010,3060,27,1,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18011,3060,30,1,12,4.086795266,Male,26.5,Yes,Gift,Old Windsor,33
18012,3061,0,1,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18013,3061,2,5,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18014,3061,3,5,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18015,3061,7,5,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18016,3061,8,4,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18017,3061,9,5,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18018,3061,10,1,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18019,3061,13,1,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18020,3061,17,4,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18021,3061,22,5,10,3.982214999,Male,16,Yes,Gift,Old Windsor,28
18022,3062,0,3,6,0.459825654,Female,11.65,On Site,Gift,Battersea,8
18023,3062,1,1,6,0.459825654,Female,11.65,On Site,Gift,Battersea,8
18024,3062,3,1,6,0.459825654,Female,11.65,On Site,Gift,Battersea,8
18025,3062,4,1,6,0.459825654,Female,11.65,On Site,Gift,Battersea,8
18026,3062,5,1,6,0.459825654,Female,11.65,On Site,Gift,Battersea,8
18027,3062,6,1,6,0.459825654,Female,11.65,On Site,Gift,Battersea,8
18028,3063,0,5,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18029,3063,1,5,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18030,3063,2,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18031,3063,3,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18032,3063,4,5,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18033,3063,8,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18034,3063,11,5,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18035,3063,12,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18036,3063,13,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18037,3063,15,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18038,3063,23,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18039,3063,26,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18040,3063,29,1,13,6.790017226,Female,51.15,Yes,Gift,Battersea,29
18041,3064,0,2,4,1.562681611,Male,22.8,Yes,Gift,Battersea,8
18042,3064,3,1,4,1.562681611,Male,22.8,Yes,Gift,Battersea,8
18043,3064,5,1,4,1.562681611,Male,22.8,Yes,Gift,Battersea,8
18044,3064,7,1,4,1.562681611,Male,22.8,Yes,Gift,Battersea,8
18045,3065,0,3,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18046,3065,1,4,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18047,3065,3,4,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18048,3065,4,2,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18049,3065,5,2,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18050,3065,8,5,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18051,3065,9,2,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18052,3065,14,1,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18053,3065,20,2,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18054,3065,22,2,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18055,3065,23,1,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18056,3065,25,2,12,0.797095317,Male,10,On Site,Gift,Battersea,33
18057,3066,0,1,4,8.564811644,Male,22.9,No,Stray,Battersea,8
18058,3066,1,3,4,8.564811644,Male,22.9,No,Stray,Battersea,8
18059,3066,3,5,4,8.564811644,Male,22.9,No,Stray,Battersea,8
18060,3066,7,3,4,8.564811644,Male,22.9,No,Stray,Battersea,8
18061,3067,0,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18062,3067,2,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18063,3067,4,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18064,3067,5,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18065,3067,6,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18066,3067,8,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18067,3067,10,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18068,3067,12,1,8,4.096664681,Female,5.05,On Site,Gift,Battersea,52
18069,3068,0,2,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18070,3068,1,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18071,3068,3,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18072,3068,4,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18073,3068,5,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18074,3068,6,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18075,3068,7,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18076,3068,8,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18077,3068,10,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18078,3068,11,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18079,3068,12,1,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18080,3068,23,2,12,0.78643611,Male,12.88,On Site,Stray,Battersea,25
18081,3069,0,1,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18082,3069,1,4,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18083,3069,4,5,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18084,3069,5,5,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18085,3069,6,5,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18086,3069,7,5,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18087,3069,10,4,7,2.469642068,Female,12.7,Unknown,Stray,Battersea,10
18088,3070,0,1,5,2.468983848,Female,8.15,Yes,Gift,Old Windsor,12
18089,3070,1,1,5,2.468983848,Female,8.15,Yes,Gift,Old Windsor,12
18090,3070,2,1,5,2.468983848,Female,8.15,Yes,Gift,Old Windsor,12
18091,3070,6,4,5,2.468983848,Female,8.15,Yes,Gift,Old Windsor,12
18092,3070,9,1,5,2.468983848,Female,8.15,Yes,Gift,Old Windsor,12
18093,3071,0,4,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18094,3071,2,5,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18095,3071,4,4,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18096,3071,6,1,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18097,3071,7,4,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18098,3071,9,1,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18099,3071,12,1,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18100,3071,21,1,8,5.278424658,Female,12.7,Yes,Gift,Brands Hatch,20
18101,3072,0,6,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18102,3072,1,6,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18103,3072,7,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18104,3072,9,5,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18105,3072,11,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18106,3072,14,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18107,3072,16,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18108,3072,19,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18109,3072,22,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18110,3072,23,1,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18111,3072,26,4,11,3.992103565,Male,2.65,On Site,Gift,Battersea,26
18112,3073,0,6,4,3.964071137,Male,43.05,Yes,Gift,Battersea,7
18113,3073,1,5,4,3.964071137,Male,43.05,Yes,Gift,Battersea,7
18114,3073,4,1,4,3.964071137,Male,43.05,Yes,Gift,Battersea,7
18115,3073,6,6,4,3.964071137,Male,43.05,Yes,Gift,Battersea,7
18116,3074,0,5,3,4.461803122,Female,25.3,Yes,Gift,Brands Hatch,6
18117,3074,1,1,3,4.461803122,Female,25.3,Yes,Gift,Brands Hatch,6
18118,3074,2,1,3,4.461803122,Female,25.3,Yes,Gift,Brands Hatch,6
18119,3075,0,2,4,2.472883737,Male,5.4,On Site,Gift,Battersea,14
18120,3075,2,1,4,2.472883737,Male,5.4,On Site,Gift,Battersea,14
18121,3075,6,1,4,2.472883737,Male,5.4,On Site,Gift,Battersea,14
18122,3075,13,2,4,2.472883737,Male,5.4,On Site,Gift,Battersea,14
18123,3076,0,1,1,2.460273973,Female,18.4,No,Stray,Old Windsor,1
18124,3077,0,2,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18125,3077,1,2,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18126,3077,2,2,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18127,3077,3,1,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18128,3077,4,2,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18129,3077,7,1,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18130,3077,17,1,7,0.669336143,Male,9.2,On Site,Return,Battersea,17
18131,3078,0,1,1,5.962813231,Male,12,Yes,Gift,Old Windsor,6
18132,3079,0,1,2,0.760882801,Male,7.8,Yes,Gift,Old Windsor,4
18133,3079,1,1,2,0.760882801,Male,7.8,Yes,Gift,Old Windsor,4
18134,3080,0,5,5,3.972352335,Male,8.45,Yes,Gift,Old Windsor,12
18135,3080,2,5,5,3.972352335,Male,8.45,Yes,Gift,Old Windsor,12
18136,3080,7,5,5,3.972352335,Male,8.45,Yes,Gift,Old Windsor,12
18137,3080,9,5,5,3.972352335,Male,8.45,Yes,Gift,Old Windsor,12
18138,3080,10,5,5,3.972352335,Male,8.45,Yes,Gift,Old Windsor,12
18139,3081,0,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18140,3081,2,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18141,3081,3,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18142,3081,4,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18143,3081,6,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18144,3081,7,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18145,3081,8,1,7,5.970713274,Female,20.2,Unknown,Stray,Battersea,10
18146,3082,0,4,2,1.462100457,Male,30.3,Yes,Gift,Old Windsor,9
18147,3082,1,4,2,1.462100457,Male,30.3,Yes,Gift,Old Windsor,9
18148,3083,0,2,3,0.771624266,Female,10.4,Unknown,Stray,Battersea,8
18149,3083,2,2,3,0.771624266,Female,10.4,Unknown,Stray,Battersea,8
18150,3083,5,5,3,0.771624266,Female,10.4,Unknown,Stray,Battersea,8
18151,3084,0,2,5,0.535090893,Female,11.4,On Site,Stray,Battersea,67
18152,3084,4,2,5,0.535090893,Female,11.4,On Site,Stray,Battersea,67
18153,3084,8,2,5,0.535090893,Female,11.4,On Site,Stray,Battersea,67
18154,3084,18,2,5,0.535090893,Female,11.4,On Site,Stray,Battersea,67
18155,3084,27,5,5,0.535090893,Female,11.4,On Site,Stray,Battersea,67
18156,3085,0,1,5,0.778848386,Male,10,On Site,Stray,Old Windsor,18
18157,3085,1,1,5,0.778848386,Male,10,On Site,Stray,Old Windsor,18
18158,3085,2,1,5,0.778848386,Male,10,On Site,Stray,Old Windsor,18
18159,3085,4,1,5,0.778848386,Male,10,On Site,Stray,Old Windsor,18
18160,3085,9,3,5,0.778848386,Male,10,On Site,Stray,Old Windsor,18
18161,3086,0,5,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18162,3086,1,5,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18163,3086,3,5,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18164,3086,5,1,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18165,3086,6,1,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18166,3086,7,3,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18167,3086,8,5,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18168,3086,9,1,8,5.974863014,Male,10.2,Yes,Gift,Battersea,12
18169,3087,11,1,1,3.988784247,Male,22,No,Stray,Old Windsor,15
18170,3088,0,2,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18171,3088,4,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18172,3088,7,2,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18173,3088,8,2,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18174,3088,9,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18175,3088,11,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18176,3088,17,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18177,3088,21,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18178,3088,24,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18179,3088,25,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18180,3088,26,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18181,3088,30,1,12,8.592015968,Male,22.8,On Site,Stray,Battersea,128
18182,3089,0,2,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18183,3089,1,1,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18184,3089,3,1,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18185,3089,5,6,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18186,3089,8,6,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18187,3089,9,6,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18188,3089,12,5,7,5.983719705,Male,6.2,On Site,Stray,Battersea,17
18189,3090,0,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18190,3090,1,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18191,3090,2,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18192,3090,3,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18193,3090,4,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18194,3090,5,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18195,3090,8,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18196,3090,9,2,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18197,3090,12,1,9,1.477808219,Male,9.3,On Site,Stray,Battersea,12
18198,3091,0,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18199,3091,3,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18200,3091,4,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18201,3091,5,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18202,3091,6,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18203,3091,8,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18204,3091,9,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18205,3091,12,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18206,3091,21,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18207,3091,23,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18208,3091,26,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18209,3091,28,1,12,11.49896335,Female,5.95,On Site,Gift,Battersea,31
18210,3092,0,5,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18211,3092,4,5,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18212,3092,5,5,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18213,3092,8,2,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18214,3092,9,1,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18215,3092,10,1,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18216,3092,11,1,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18217,3092,16,1,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18218,3092,19,2,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18219,3092,28,2,10,8.524640482,Female,6.4,On Site,Gift,Battersea,45
18220,3093,0,2,3,3.069997314,Female,26,On Site,Gift,Old Windsor,12
18221,3093,2,1,3,3.069997314,Female,26,On Site,Gift,Old Windsor,12
18222,3093,3,2,3,3.069997314,Female,26,On Site,Gift,Old Windsor,12
18223,3094,0,2,6,1.494006849,Female,7.4,Unknown,Stray,Battersea,23
18224,3094,2,1,6,1.494006849,Female,7.4,Unknown,Stray,Battersea,23
18225,3094,3,1,6,1.494006849,Female,7.4,Unknown,Stray,Battersea,23
18226,3094,7,1,6,1.494006849,Female,7.4,Unknown,Stray,Battersea,23
18227,3094,13,2,6,1.494006849,Female,7.4,Unknown,Stray,Battersea,23
18228,3094,17,1,6,1.494006849,Female,7.4,Unknown,Stray,Battersea,23
18229,3095,0,1,5,2.133333333,Male,35,On Site,Gift,Old Windsor,49
18230,3095,3,1,5,2.133333333,Male,35,On Site,Gift,Old Windsor,49
18231,3095,18,1,5,2.133333333,Male,35,On Site,Gift,Old Windsor,49
18232,3095,23,1,5,2.133333333,Male,35,On Site,Gift,Old Windsor,49
18233,3095,28,1,5,2.133333333,Male,35,On Site,Gift,Old Windsor,49
18234,3096,0,1,4,2.136241811,Female,31.5,Yes,Gift,Old Windsor,49
18235,3096,1,3,4,2.136241811,Female,31.5,Yes,Gift,Old Windsor,49
18236,3096,3,1,4,2.136241811,Female,31.5,Yes,Gift,Old Windsor,49
18237,3096,5,1,4,2.136241811,Female,31.5,Yes,Gift,Old Windsor,49
18238,3097,0,2,6,0.373581213,Female,10.2,On Site,Stray,Battersea,7
18239,3097,1,2,6,0.373581213,Female,10.2,On Site,Stray,Battersea,7
18240,3097,3,2,6,0.373581213,Female,10.2,On Site,Stray,Battersea,7
18241,3097,4,1,6,0.373581213,Female,10.2,On Site,Stray,Battersea,7
18242,3097,5,1,6,0.373581213,Female,10.2,On Site,Stray,Battersea,7
18243,3097,6,1,6,0.373581213,Female,10.2,On Site,Stray,Battersea,7
18244,3098,0,2,4,11.47440519,Male,5.45,Yes,Gift,Battersea,7
18245,3098,1,1,4,11.47440519,Male,5.45,Yes,Gift,Battersea,7
18246,3098,2,1,4,11.47440519,Male,5.45,Yes,Gift,Battersea,7
18247,3098,4,5,4,11.47440519,Male,5.45,Yes,Gift,Battersea,7
18248,3099,0,4,4,0.37260274,Female,7.9,On Site,Stray,Battersea,8
18249,3099,3,5,4,0.37260274,Female,7.9,On Site,Stray,Battersea,8
18250,3099,4,1,4,0.37260274,Female,7.9,On Site,Stray,Battersea,8
18251,3099,6,1,4,0.37260274,Female,7.9,On Site,Stray,Battersea,8
18252,3100,0,1,1,2.465753425,Female,11.1,Unknown,Stray,Old Windsor,1
18253,3101,0,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18254,3101,1,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18255,3101,2,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18256,3101,3,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18257,3101,4,6,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18258,3101,5,6,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18259,3101,7,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18260,3101,8,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18261,3101,9,1,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18262,3101,11,1,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18263,3101,13,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18264,3101,16,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18265,3101,22,2,13,1.291910809,Male,21.3,No,Gift,Battersea,23
18266,3102,14,1,1,0.31363126,Male,14.95,On Site,Stray,Old Windsor,22
18267,3103,14,1,1,0.313424658,Male,13.5,On Site,Return,Old Windsor,4
18268,3104,0,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18269,3104,1,5,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18270,3104,2,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18271,3104,3,4,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18272,3104,4,4,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18273,3104,5,5,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18274,3104,6,2,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18275,3104,7,2,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18276,3104,8,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18277,3104,9,2,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18278,3104,11,2,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18279,3104,15,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18280,3104,19,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18281,3104,20,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18282,3104,21,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18283,3104,23,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18284,3104,24,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18285,3104,27,1,18,0.702620302,Male,31.3,On Site,Gift,Battersea,29
18286,3105,0,1,4,1.477721702,Female,23.1,On Site,Stray,Brands Hatch,11
18287,3105,3,1,4,1.477721702,Female,23.1,On Site,Stray,Brands Hatch,11
18288,3105,4,5,4,1.477721702,Female,23.1,On Site,Stray,Brands Hatch,11
18289,3105,5,1,4,1.477721702,Female,23.1,On Site,Stray,Brands Hatch,11
18290,3106,0,2,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18291,3106,1,1,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18292,3106,2,1,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18293,3106,3,1,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18294,3106,4,1,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18295,3106,5,1,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18296,3106,6,2,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18297,3106,7,2,8,0.382144544,Male,15.4,On Site,Stray,Battersea,12
18298,3107,0,6,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18299,3107,1,5,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18300,3107,2,5,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18301,3107,3,5,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18302,3107,4,5,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18303,3107,5,5,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18304,3107,6,1,7,1.475006462,Male,29.9,Yes,Gift,Battersea,8
18305,3108,2,4,3,8.479740447,Female,6.4,On Site,Gift,Brands Hatch,14
18306,3108,3,4,3,8.479740447,Female,6.4,On Site,Gift,Brands Hatch,14
18307,3108,5,1,3,8.479740447,Female,6.4,On Site,Gift,Brands Hatch,14
18308,3109,2,4,3,8.479740447,Female,7.5,On Site,Gift,Brands Hatch,14
18309,3109,3,4,3,8.479740447,Female,7.5,On Site,Gift,Brands Hatch,14
18310,3109,5,1,3,8.479740447,Female,7.5,On Site,Gift,Brands Hatch,14
18311,3110,0,4,2,5.970450098,Female,1.7,Unknown,Stray,Brands Hatch,2
18312,3110,2,2,2,5.970450098,Female,1.7,Unknown,Stray,Brands Hatch,2
18313,3111,0,4,2,3.970450098,Female,2.9,Unknown,Stray,Brands Hatch,2
18314,3111,2,2,2,3.970450098,Female,2.9,Unknown,Stray,Brands Hatch,2
18315,3112,0,1,2,5.969710807,Male,32.7,No,Stray,Battersea,4
18316,3112,1,1,2,5.969710807,Male,32.7,No,Stray,Battersea,4
18317,3113,0,3,2,1.272083137,Female,17,On Site,Gift,Old Windsor,4
18318,3113,1,4,2,1.272083137,Female,17,On Site,Gift,Old Windsor,4
18319,3114,0,1,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18320,3114,1,5,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18321,3114,3,5,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18322,3114,4,5,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18323,3114,5,5,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18324,3114,9,5,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18325,3114,18,1,7,0.79098439,Male,3.55,On Site,Gift,Old Windsor,24
18326,3115,0,1,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18327,3115,1,5,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18328,3115,3,5,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18329,3115,4,5,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18330,3115,5,5,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18331,3115,7,5,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18332,3115,9,5,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18333,3115,16,1,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18334,3115,18,1,9,0.791446709,Female,5.55,On Site,Gift,Old Windsor,24
18335,3116,0,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18336,3116,1,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18337,3116,2,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18338,3116,4,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18339,3116,5,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18340,3116,6,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18341,3116,7,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18342,3116,8,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18343,3116,10,1,9,2.485563751,Female,23.3,On Site,Gift,Battersea,12
18344,3117,0,1,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
18345,3117,1,4,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
18346,3117,4,5,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
18347,3117,10,1,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
18348,3117,11,5,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
18349,3117,13,4,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
18350,3117,20,1,7,7.502864259,Male,28.5,No,Gift,Old Windsor,30
